time_s,FY1_worst_distance_m,FY2_worst_distance_m,FY3_worst_distance_m,coverage_count
4.575,6.89823912471779,,,1
4.6000000000000005,7.000786699780855,,,1
4.625,7.103374894002125,,,1
4.65,7.206003769875404,,,1
4.675,7.308673390009296,,,1
4.7,7.411383817127854,,,1
4.7250000000000005,7.514135114071389,,,1
4.75,7.616927343794897,,,1
4.775,7.719760569368717,,,1
4.800000000000001,7.822634853978461,,,1
4.825,7.92555026092768,,,1
4.8500000000000005,8.028506853632331,,,1
4.875,8.131504695626615,,,1
4.9,8.234543850559119,,,1
4.925000000000001,8.337624382195555,,,1
4.95,8.440746354416277,,,1
4.9750000000000005,8.543909831220095,,,1
5.0,8.64711487671983,,,1
5.025,8.75036155514607,,,1
5.050000000000001,8.853649930845874,,,1
5.075,8.956980068283245,,,1
5.1000000000000005,9.06035203203925,,,1
5.125,9.163765886811532,,,1
5.15,9.26722169741566,,,1
5.175000000000001,9.370719528784532,,,1
5.2,9.474259445968396,,,1
5.2250000000000005,9.577841514136452,,,1
5.25,9.68146579857494,,,1
5.275,9.785132364688849,,,1
5.300000000000001,9.888841278001241,,,1
5.325,9.99259260415459,,,1
5.3500000000000005,10.096386408909947,,,0
5.375,10.200222758146909,,,0
5.4,10.30410171786547,,,0
5.425000000000001,10.408023354184426,,,0
5.45,10.511987733342295,,,0
5.4750000000000005,10.615994921697869,,,0
5.5,10.720044985730445,,,0
5.525,10.824137992039686,,,0
5.550000000000001,10.928274007344005,,,0
5.575,11.032453098486464,,,0
5.6000000000000005,11.136675332427895,,,0
5.625,11.24094077625176,,,0
5.65,11.345249497163739,,,0
5.675000000000001,11.449601562489994,,,0
5.7,11.55399703967975,,,0
5.7250000000000005,11.658435996304481,,,0
5.75,11.762918500057976,,,0
5.775,11.867444618756092,,,0
5.800000000000001,11.972014420339132,,,0
5.825,12.076627972869998,,,0
5.8500000000000005,12.181285344535063,,,0
5.875,12.285986603644712,,,0
5.9,12.390731818632853,,,0
5.925000000000001,12.495521058058296,,,0
5.95,12.600354390604299,,,0
5.9750000000000005,12.705231885078225,,,0
6.0,12.810153610413723,,,0
6.025,12.915119635668736,,,0
6.050000000000001,13.020130030026376,,,0
6.075,13.125184862797504,,,0
6.1000000000000005,13.23028420341726,,,0
6.125,13.33542812144769,,,0
6.15,13.44061668657673,,,0
6.175000000000001,13.545849968620876,,,0
6.2,13.651128037521985,,,0
6.2250000000000005,13.756450963350462,,,0
6.25,13.861818816304002,,,0
6.275,13.967231666708228,,,0
6.300000000000001,14.072689585016542,,,0
6.325,14.178192641810366,,,0
6.3500000000000005,14.283740907802265,,,0
6.375,14.389334453831125,,,0
6.4,14.494973350865775,,,0
6.425000000000001,14.600657670005724,,,0
6.45,14.706387482478906,,,0
6.4750000000000005,14.812162859643959,,,0
6.5,14.917983872989842,,,0
6.525,15.023850594136274,,,0
6.550000000000001,15.12976309483295,,,0
6.575,15.235721446961538,,,0
6.6000000000000005,15.341725722535983,,,0
6.625,15.447775993700317,,,0
6.65,15.553872332731174,,,0
6.675000000000001,15.660014812038042,,,0
6.7,15.766203504161851,,,0
6.7250000000000005,15.872438481778063,,,0
6.75,15.97871981769321,,,0
6.775,16.085047584848812,,,0
6.800000000000001,16.19142185631957,,,0
6.825,16.297842705313588,,,0
6.8500000000000005,16.404310205174816,,,0
6.875,16.51082442938001,,,0
6.9,16.617385451541164,,,0
6.925000000000001,16.723993345406722,,,0
6.95,16.830648184858855,,,0
6.9750000000000005,16.937350043915867,,,0
7.0,17.044098996733098,,,0
7.025,17.150895117600943,,,0
7.050000000000001,18.250253467216158,,,0
7.075,21.95126066833276,,,0
7.1000000000000005,27.25676622185467,,,0
7.125,33.41095825397443,,,0
7.15,40.024246709426485,,,0
7.175000000000001,46.90283450386732,,,0
7.2,53.94533168838428,,,0
7.2250000000000005,61.09508248684722,,,0
7.25,68.31842184807316,,,0
7.275,75.59425765347896,,,0
7.300000000000001,82.90877024285234,,,0
7.325,90.25255643368325,,,0
7.3500000000000005,97.61900977310266,,,0
7.375,105.00335976519648,,,0
7.4,112.40207925794287,,,0
7.425000000000001,119.81250622398086,,,0
7.45,127.23259503942482,,,0
7.4750000000000005,134.6607485494319,,,0
7.5,142.09570199675844,,,0
7.525,149.53644110598276,,,0
7.550000000000001,156.98214318184966,,,0
7.575,164.43213403687704,,,0
7.6000000000000005,171.88585601063753,,,0
7.625,179.34284389328158,,,0
7.65,186.80270656921047,,,0
7.675000000000001,194.2651128588609,,,0
7.7,201.7297804816705,,,0
7.7250000000000005,209.19646736723877,,,0
7.75,216.66496475275395,,,0
7.775,224.13509165306033,,,0
7.800000000000001,231.60669039553161,,,0
7.825,239.0796229883426,,,0
7.8500000000000005,246.55376814633829,,,0
7.875,254.02901883977916,,,0
7.9,261.50528026193973,,,0
7.925000000000001,268.98246813441335,,,0
7.95,276.4605072865198,,,0
7.9750000000000005,283.9393304584473,,,0
8.0,291.41887728816204,,,0
8.025,298.8990934499947,,,0
8.05,306.3799299190415,,,0
8.075000000000001,313.86134234052633,,,0
8.1,321.34329048702307,,,0
8.125,328.8257377896262,,,0
8.15,336.3086509315349,,,0
8.175,343.79199949463,,,0
8.200000000000001,351.2757556511366,,,0
8.225,358.7598938937722,,,0
8.25,366.2443907989498,,,0
8.275,373.72922481838623,,,0
8.3,381.21437609518625,,,0
8.325000000000001,388.6998263011763,,,0
8.35,396.1855584926291,,,0
8.375,403.6715569820388,,,0
8.4,411.1578072238475,,,0
8.425,418.6442957124471,,,0
8.450000000000001,426.1310098909189,,,0
8.475,433.6179380691834,,,0
8.5,441.10506935051,,,0
8.525,448.592393565356,,,0
8.55,456.0799012117369,,,0
8.575000000000001,463.5675834013336,,,0
8.6,471.05543181076456,,,0
8.625,478.54343863742923,,,0
8.65,486.03159655939686,,,0
8.675,493.5198986989747,,,0
8.700000000000001,501.00833858954087,,,0
8.725,508.49691014527315,,,0
8.75,515.9856076335429,,,0
8.775,523.4744256496766,,,0
8.8,530.9633590938206,,,0
8.825000000000001,538.4524031497681,,,0
8.85,545.9415532655079,,,0
8.875,553.4308051353726,,,0
8.9,560.920154683579,,,0
8.925,568.4095980491057,,,0
8.950000000000001,575.8991315717275,,,0
8.975,583.388751779146,,,0
9.0,590.8784553750647,,,0
9.025,598.3682392281885,,,0
9.05,605.8581003620399,,,0
9.075000000000001,613.3480359454887,,,0
9.1,620.8380432839996,,,0
9.125,628.3281198115033,,,0
9.15,635.8182630828125,,,0
9.175,643.3084707665971,,,0
9.200000000000001,650.798740638846,,,0
9.225,658.2890705767416,,,0
9.25,665.7794585529842,,,0
9.275,673.2699026304731,,,0
9.3,680.7604009573602,,,0
9.325000000000001,688.250951762391,,,0
9.35,695.7415533505781,,,0
9.375,703.2322040991518,,,0
9.4,710.7229024537332,,,0
9.425,718.2136469247845,,,0
9.450000000000001,725.7044360842547,,,0
9.475,733.1952685624551,,,0
9.5,740.6861430450872,,,0
9.525,748.1770582704812,,,0
9.55,755.6680130269987,,,0
9.575000000000001,763.1590061505568,,,0
9.600000000000001,770.6500365223318,,,0
9.625,778.1411030665734,,,0
9.65,785.6322047485666,,,0
9.675,793.1233405726728,,,0
9.700000000000001,800.6145095805126,,,0
9.725000000000001,808.1057108492498,,,0
9.75,815.5969434899388,,,0
9.775,823.0882066459922,,,0
9.8,830.5794994917337,,,0
9.825000000000001,838.0708212309951,,,0
9.850000000000001,845.5621710958233,,,0
9.875,853.0535483452351,,,0
9.9,860.5449522640572,,,0
9.925,868.0363821617922,,,0
9.950000000000001,875.5278373715729,,,0
9.975000000000001,883.0193172491711,,,0
10.0,890.5108211720245,,,0
10.025,898.0023485383433,,,0
10.05,905.4938987662622,,,0
10.075000000000001,912.9854712930013,,,0
10.100000000000001,920.4770655741041,,,0
10.125,927.9686810826911,,,0
10.15,935.4603173087695,,,0
10.175,942.9519737585421,,,0
10.200000000000001,950.443649953783,,,0
10.225000000000001,957.9353454312213,,,0
10.25,965.4270597419759,,,0
10.275,972.9187924509796,,,0
10.3,980.4105431364623,,,0
10.325000000000001,987.9023113894576,,,0
10.350000000000001,995.3940968132999,,,0
10.375,1002.8858990231752,,,0
10.4,1010.3777176456925,,,0
10.425,1017.8695523184431,,,0
10.450000000000001,1025.3614026896084,,,0
10.475000000000001,1032.8532684175884,,,0
10.5,1040.3451491706107,,,0
10.525,1047.8370446263916,,,0
10.55,1055.3289544718084,,,0
10.575000000000001,1062.820878402557,,,0
10.600000000000001,1070.312816122855,,,0
10.625,1077.804767345142,,,0
10.65,1085.2967317898062,,,0
10.675,1092.7887091848934,,,0
10.700000000000001,1100.2806992658595,,,0
10.725000000000001,1107.772701775313,,,0
10.75,1115.2647164627886,,,0
10.775,1122.7567430844956,,,0
10.8,1130.2487814031067,,,0
10.825000000000001,1137.7408311875565,,,0
10.850000000000001,1145.232892212815,,,0
10.875,1152.7249642597012,,,0
10.9,1160.217047114707,,,0
10.925,1167.7091405697925,,,0
10.950000000000001,1175.2012444222262,,,0
10.975000000000001,1182.6933584744095,,,0
11.0,1190.18548253373,,,0
11.025,1197.6776164123842,,,0
11.05,1205.1697599272377,,,0
11.075000000000001,1212.6619128996929,,,0
11.100000000000001,1220.1540751555276,,,0
11.125,1227.6462465247728,,,0
11.15,1235.1384268415934,,,0
11.175,1242.6306159441438,,,0
11.200000000000001,1250.1228136744603,,,0
11.225000000000001,1257.6150198783412,,,0
11.25,1265.1072344052468,,,0
11.275,1272.5994571081728,,,0
11.3,1280.091687843556,,,0
11.325000000000001,1287.5839264711844,,,0
11.350000000000001,1295.076172854081,,,0
11.375,1302.5684268584193,,,0
11.4,1310.0606883534451,,,0
11.425,1317.5529572113678,,,0
11.450000000000001,1325.0452333072897,,,0
11.475000000000001,1332.5375165191194,,,0
11.5,1340.029806727506,9.928077769004522,,1
11.525,1347.522103815742,9.826778539673878,,1
11.55,1355.0144076697052,9.725439219286306,,1
11.575000000000001,1362.5067181777795,9.624059813625125,,1
11.600000000000001,1369.9990352308012,9.522640331751047,,1
11.625,1377.491358721971,9.421180786191416,,1
11.65,1384.9836885467998,9.319681193140584,,1
11.675,1392.476024603059,9.218141572670929,,1
11.700000000000001,1399.9683667906968,9.116561948964195,,1
11.725000000000001,1407.4607150117922,9.014942350553834,,1
11.75,1414.9530691705083,8.913282810585692,,1
11.775,1422.4454291730174,8.811583367098383,,1
11.8,1429.9377949274578,8.709844063321396,,1
11.825000000000001,1437.4301663438937,8.608064947996734,,1
11.850000000000001,1444.9225433342435,8.506246075723302,,1
11.875,1452.4149258122438,8.4043875073265,,1
11.9,1459.9073136934123,8.302489310255128,,1
11.925,1467.3997068949816,8.200551559009607,,1
11.950000000000001,1474.892105335869,8.098574335603022,,1
11.975000000000001,1482.3845089366316,7.996557730056442,,1
12.0,1489.8769176194207,7.894501840934149,,1
12.025,1497.3693313079566,7.792406775922821,,1
12.05,1504.8617499274676,7.690272652455287,,1
12.075000000000001,1512.354173404664,7.588099598387041,,1
12.100000000000001,1519.8466016677119,7.485887752728379,,1
12.125,1527.3390346461738,7.383637266438709,,1
12.15,1534.8314722709977,7.281348303288296,,1
12.175,1542.323914474465,7.179021040793169,,1
12.200000000000001,1549.8163611901743,7.076655671236769,,1
12.225000000000001,1557.3088123529951,6.974252402776628,,1
12.25,1564.801267899049,6.871811460656736,,1
12.275,1572.2937277656756,6.769333088527915,,1
12.3,1579.7861918913977,6.666817549892588,,1
12.325000000000001,1587.2786602159042,6.56426512968652,,1
12.350000000000001,1594.7711326800174,6.461676136013095,,1
12.375,1602.263609225661,6.359050902047053,,1
12.4,1609.7560897958472,6.2563897881270485,,1
12.425,1617.248574334637,6.153693184060449,,1
12.450000000000001,1624.7410627871307,6.050961511665998,,1
12.475000000000001,1632.2335550994287,5.94819522758006,,1
12.5,1639.7260512186224,5.84539482636473,,1
12.525,1647.2185510927661,5.7425608439495095,,1
12.55,1654.711054670849,5.63969386145497,,1
12.575000000000001,1662.2035619027872,5.536794509445802,,1
12.600000000000001,1669.696072739389,5.433863472669711,,1
12.625,1677.1885871323466,5.330901495349379,,1
12.65,1684.681105034212,5.227909387105705,,1
12.675,1692.1736263983717,5.124888029596869,,1
12.700000000000001,1699.6661511790414,5.021838383982759,,1
12.725000000000001,1707.158679331234,4.918769246454902,,1
12.75,1714.6512108107531,4.815674967250013,,1
12.775,1722.1437455741725,4.712556176149335,,1
12.8,1729.6362835788116,4.609414270165033,,1
12.825000000000001,1737.1288247827347,4.506250782527587,,1
12.850000000000001,1744.6213691447185,4.40306739874605,,1
12.875,1752.1139166242526,4.2998659749831205,,1
12.9,1759.606467181509,4.19664855914852,,1
12.925,1767.0990207773405,4.093417415183542,,1
12.950000000000001,1774.591577373261,3.990175051118053,,1
12.975000000000001,1782.0841369314264,3.886924251594534,,1
13.0,1789.576699414632,3.783668115710642,,1
13.025,1797.069264786293,3.6804101012184725,,1
13.05,1804.561833010429,3.577154076356024,,1
13.075000000000001,1812.0544040516545,3.473904380886549,,1
13.100000000000001,1819.5469778751708,3.3706658983022204,,1
13.125,1827.039554446749,3.2674441416344777,,1
13.15,1834.5321337327152,3.1642453559448076,,1
13.175,1842.0247156999483,3.0610766413751636,,1
13.200000000000001,1849.5173003158636,2.957946101708548,,1
13.225000000000001,1857.009887548399,2.854863024777346,,1
13.25,1864.502477366006,2.7518381029172883,,1
13.275,1871.9950697376519,2.6488837041426576,,1
13.3,1879.4876646327875,2.5460142080628523,,1
13.325000000000001,1886.9802620213518,2.4432464251302686,,1
13.350000000000001,1894.4728618737618,2.3406076863500895,,1
13.375,1901.9654641609009,2.238139380269637,,1
13.4,1909.4580688541048,2.1821846878674056,,1
13.425,1916.950675925162,2.1629771733898697,,1
13.450000000000001,1924.4432853463006,2.1485914271757633,,1
13.475000000000001,1931.9358970901758,2.2079818952757417,,1
13.5,1939.4285111298657,2.3066638946109093,,1
13.525,1946.9211274388658,2.4054231277853995,,1
13.55,1954.4137459910785,2.504255578889702,,1
13.575000000000001,1961.9063667607998,2.603157849532621,,1
13.600000000000001,1969.3989897227214,2.7021270468578096,,1
13.625,1976.891614851919,2.8011606950473396,,1
13.65,1984.3842421238398,2.900256664767114,,1
13.675,1991.8768715143053,2.9994131164580553,,1
13.700000000000001,1999.3695029994997,3.0986284544030522,,1
13.725000000000001,2006.8621365559586,3.197901289256593,,1
13.75,2014.3547721605662,3.2972304072789704,,1
13.775,2021.8474097905591,3.3966147449115796,,1
13.8,2029.3400494234995,3.4960533676461703,,1
13.825000000000001,2036.8326910372816,3.5955454523646058,,1
13.850000000000001,2044.3253346101274,3.69509027250364,,1
13.875,2051.817980120577,3.7946871855299458,,1
13.9,2059.3106275474775,3.894335622318529,,1
13.925,2066.8032768699873,3.9940350781036678,,1
13.950000000000001,2074.295928067567,4.093785104738391,,1
13.975000000000001,2081.7885811199685,4.193585304048131,,1
14.0,2089.2812360072353,4.293435322099886,,1
14.025,2096.7738927096984,4.393334844245833,,1
14.05,2104.2665512079698,4.493283590820842,,1
14.075000000000001,2111.75921148293,4.593281313393761,,1
14.100000000000001,2119.2518735157378,4.693327791495762,,1
14.125,2126.744537287815,4.793422829750073,,1
14.15,2134.237202780842,4.893566255353266,,1
14.175,2141.7298699767543,4.993757915854344,,1
14.200000000000001,2149.2225388577453,5.093997677193225,,1
14.225000000000001,2156.715209406253,5.194285421963157,,1
14.25,2164.2078816049557,5.2946210478698825,,1
14.275,2171.7005554367734,5.395004466357692,,1
14.3,2179.193230884864,5.495435601389173,,1
14.325000000000001,2186.6859079326114,5.595914388348336,,1
14.350000000000001,2194.1785865636252,5.696440773063199,,1
14.375,2201.6712667617435,5.797014710927499,,1
14.4,2209.163948511022,5.8976361661106695,,1
14.425,2216.656631795729,5.998305110846071,,1
14.450000000000001,2224.149316600348,6.099021524789999,,1
14.475000000000001,2231.6420029095716,6.199785394440687,,1
14.5,2239.1346907082916,6.300596712614002,,1
14.525,2246.627379981607,6.401455477967282,,1
14.55,2254.1200707148155,6.502361694566121,,1
14.575000000000001,2261.6127628934055,6.603315371491497,,1
14.600000000000001,2269.1054565030563,6.704316522481566,,1
14.625,2276.5981515296407,6.805365165604958,,1
14.65,2284.090847959216,6.906461322961621,,1
14.675,2291.5835457780167,7.0076050204107885,,1
14.700000000000001,2299.0762449724625,7.10879628731944,,1
14.725000000000001,2306.5689455291486,7.210035156334523,,1
14.75,2314.0616474348394,7.31132166317131,,1
14.775,2321.554350676475,7.412655846420632,,1
14.8,2329.047055241164,7.514037747370296,,1
14.825000000000001,2336.5397611161757,7.615467409841621,,1
14.850000000000001,2344.032468288944,7.716944880037173,,1
14.875,2351.525176747065,7.818470206402021,,1
14.9,2359.0178864782924,7.920043439494142,,1
14.925,2366.510597470531,8.02166463186561,,1
14.950000000000001,2374.0033097118426,8.12333383795096,,1
14.975000000000001,2381.496023190439,8.225051113966133,,1
15.0,2388.9887378946746,8.326816517811668,,1
15.025,2396.4814538130563,8.42863010898554,,1
15.05,2403.974170934232,8.53049194850158,,1
15.075000000000001,2411.466889246989,8.632402098811863,,1
15.100000000000001,2418.9596087402524,8.734360623736276,,1
15.125,2426.4523294030882,8.836367588397016,,1
15.15,2433.9450512246963,8.938423059155179,,1
15.175,2441.4377741944054,9.040527103555135,,1
15.200000000000001,2448.930498301678,9.14267979026952,,1
15.225000000000001,2456.4232235361073,9.244881189049387,,1
15.25,2463.915949887406,9.347131370677095,,1
15.275,2471.4086773454183,9.449430406922406,,1
15.3,2478.9014059001097,9.551778370501799,,1
15.325000000000001,2486.3941355415645,9.6541753350388,,1
15.350000000000001,2493.8868662599857,9.756621375028315,,1
15.375,2501.3795980456966,9.859116565804113,,1
15.4,2508.872330889137,9.961660983504137,,1
15.425,2516.3650647808545,10.064254705043883,,0
15.450000000000001,2523.8577997115153,10.166897808085128,,0
15.475000000000001,2531.3505356718947,10.269590371011743,,0
15.5,2538.843272652874,10.372332472903778,,0
15.525,2546.336010645443,10.475124193514333,,0
15.55,2553.8287496406983,10.577965613247667,,0
15.575000000000001,2561.321489629843,10.680856813138602,,0
15.600000000000001,2568.8142306041764,10.783797874831789,,0
15.625,2576.306972555105,10.886788880564962,,0
15.65,2583.7997154741333,10.989829913149421,,0
15.675,2591.2924593528624,11.09292105595651,,0
15.700000000000001,2598.7852041829897,11.196062392898794,,0
15.725000000000001,2606.2779499563117,11.299254008417655,,0
15.75,2613.770696664718,11.402495987469148,,0
15.775,2621.263444300187,11.505788415508757,,0
15.8,2628.756192854793,11.609131378482807,,0
15.825000000000001,2636.2489423207007,11.712524962813939,,0
15.850000000000001,2643.7416926901606,11.815969255389575,,0
15.875,2651.2344439555072,11.919464343553614,,0
15.9,2658.727196109174,12.023010315095393,,0
15.925,2666.219949143669,12.126607258239726,,0
15.950000000000001,2673.7127030515844,12.230255261638455,,0
15.975000000000001,2681.2054578255993,12.333954414362262,,0
16.0,2688.6982134584746,12.43770480589264,,0
16.025000000000002,2696.1909699430494,12.541506526112684,,0
16.05,2703.6837272722373,12.645359665302802,,0
16.075,2711.1764854390444,12.749264314131455,,0
16.1,2718.669244436541,12.853220563648804,,0
16.125,2726.162004257874,12.957228505281968,,0
16.150000000000002,2733.654764896276,13.061288230828007,,0
16.175,2741.147526345044,13.16539983244888,,0
16.2,2748.6402885975467,13.269563402665398,,0
16.225,2756.1330516472362,13.3737790343536,,0
16.25,2763.6258154876255,13.47804682073785,,0
16.275000000000002,2771.1185801123006,13.58236685538835,,0
16.3,2778.6113455149125,13.686739232216416,,0
16.325,2786.1041116891925,13.791164045469383,,0
16.35,2793.5968786289277,13.89564138972769,,0
16.375,2801.0896463279723,14.000171359900511,,0
16.400000000000002,2808.582414780256,14.104754051222487,,0
16.425,2816.075183979763,14.20938955925162,,0
16.45,2823.5679539205407,14.314077979863352,,0
16.475,2831.060724596711,14.41881940925074,,0
16.5,2838.553496002447,14.523613943918772,,0
16.525000000000002,2846.046268131986,14.628461680683849,,0
16.55,2853.5390409796228,14.733362716669298,,0
16.575,2861.031814539723,14.838317149305183,,0
16.6,2868.5245888066997,14.943325076323884,,0
16.625,2876.017363775025,15.04838659575848,,0
16.650000000000002,2883.5101394392386,15.153501805941852,,0
16.675,2891.0029157939257,15.258670805503202,,0
16.7,2898.49569283373,15.36389369336634,,0
16.725,2905.9884705533545,15.469170568749004,,0
16.75,2913.481248947555,15.574501531160397,,0
16.775000000000002,2920.974028011139,15.67988668039882,,0
16.8,2928.4668077389642,15.785326116551868,,0
16.825,2935.9595881259534,15.890819939994167,,0
16.85,2943.452369167068,15.996368251385265,,0
16.875,2950.9451508573243,16.101971151669566,,0
16.900000000000002,2958.4379331917917,16.20762874207439,,0
16.925,2965.9307161655893,16.313341124109552,,0
16.95,2973.4234997738804,16.419108399565296,,0
16.975,2980.916284011883,16.524930670512088,,0
17.0,2988.409068874861,16.630808039299396,,0
17.025000000000002,2995.9018543581246,16.73674060855432,,0
17.05,3003.394640457029,16.842728481181993,,0
17.075,3010.8874271669793,16.948771760363723,,0
17.1,3018.3802144834276,17.05487054955631,,0
17.125,3025.873002401865,17.161024952492156,,0
17.150000000000002,3033.3657909178314,17.267235073177517,,0
17.175,3040.8585800269125,17.3735010158937,,0
17.2,3048.35136972473,17.47982288519367,,0
17.225,3055.8441600069577,17.58620078590447,,0
17.25,3063.3369508693036,17.692634823125214,,0
17.275000000000002,3070.8297423075246,17.79912510222693,,0
17.3,3078.322534317413,17.905671728851928,,0
17.325,3085.8153268948045,18.012274808914626,,0
17.35,3093.3081200355778,18.118934448599123,,0
