time_s,full_cylinder_distance_m,centerline_distance_m,full_cylinder_effective
1.534621215362713,6.713429966070155,5.9998333182862025,1
1.5408366804442932,6.687603226396051,5.9747330785353965,1
1.5470521455258734,6.661774153121084,5.949630618826626,1
1.5532676106074534,6.63594274607524,5.924525938585847,1
1.5594830756890334,6.610109005099969,5.8994190372437005,1
1.5656985407706134,6.584272930048228,5.874309914234476,1
1.5719140058521937,6.558434520782039,5.849198568996174,1
1.5781294709337739,6.532593777175933,5.824085000971907,1
1.5843449360153539,6.506750699115314,5.798969209607545,1
1.5905604010969339,6.480905286497782,5.773851194354997,1
1.5967758661785139,6.455057539231712,5.748730954668219,1
1.602991331260094,6.429207457238933,5.72360849000796,1
1.6092067963416743,6.403355040452961,5.698483799838935,1
1.6154222614232543,6.377500288819723,5.6733568836292925,1
1.6216377265048343,6.3516432022985105,5.648227740853758,1
1.6278531915864145,6.32578378086167,5.6230963709910435,1
1.6340686566679947,6.299922024495865,5.59796277352571,1
1.6402841217495747,6.27405793319909,5.572826947946218,1
1.6464995868311547,6.248191506986338,5.547688893747428,1
1.6527150519127347,6.222322745884526,5.52254861042929,1
1.658930516994315,6.196451649937009,5.497406097497285,1
1.6651459820758951,6.170578219201494,5.472261354463609,1
1.6713614471574751,6.144702453750694,5.44711438084454,1
1.6775769122390551,6.118824353673225,5.421965176163532,1
1.6837923773206351,6.092943919073314,5.396813739949783,1
1.6900078424022154,6.067061150072414,5.371660071739422,1
1.6962233074837956,6.041176046807885,5.346504171074351,1
1.7024387725653756,6.015288609434962,5.321346037503987,1
1.7086542376469556,5.989398838124818,5.296185670582756,1
1.7148697027285356,5.963506733068243,5.271023069874025,1
1.7210851678101158,5.937612294473375,5.245858234947726,1
1.727300632891696,5.911715522566569,5.220691165380242,1
1.733516097973276,5.885816417594943,5.195521860757211,1
1.739731563054856,5.859914979822751,5.170350320670052,1
1.745947028136436,5.834011209536386,5.145176544719441,1
1.7521624932180164,5.808105107041353,5.120000532513414,1
1.7583779582995964,5.782196672664386,5.094822283669217,1
1.7645934233811764,5.7562859067540275,5.069641797811772,1
1.7708088884627564,5.7303728096796736,5.044459074574844,1
1.7770243535443364,5.704457381834377,5.019274113602659,1
1.7832398186259169,5.678539623632895,4.994086914545833,1
1.7894552837074968,5.6526195355143845,4.968897477067387,1
1.7956707487890768,5.626697117941156,4.943705800838472,1
1.8018862138706568,5.600772371401366,4.918511885540577,1
1.8081016789522373,5.574845296406449,4.893315730865509,1
1.8143171440338173,5.548915893495007,4.868117336515261,1
1.8205326091153973,5.522984163232042,4.842916702204039,1
1.8267480741969773,5.497050106208515,4.817713827655163,1
1.8329635392785573,5.471113723044128,4.792508712605022,1
1.8391790043601377,5.445175014385994,4.767301356800582,1
1.8453944694417177,5.419233980911071,4.742091760001838,1
1.8516099345232977,5.393290623325633,4.716879921980268,1
1.8578253996048777,5.367344942366551,4.691665842521308,1
1.8640408646864577,5.341396938802363,4.666449521422315,1
1.8702563297680381,5.315446613431897,4.6412309584944875,1
1.8764717948496181,5.28949396708944,4.6160101535635985,1
1.8826872599311981,5.263539000640584,4.590787106468788,1
1.8889027250127781,5.237581714986691,4.5655618170638625,1
1.8951181900943581,5.211622111063915,4.540334285218396,1
1.9013336551759386,5.185660189845595,4.515104510817097,1
1.9075491202575185,5.159695952340459,4.489872493760259,1
1.9137645853390985,5.133729399597605,4.464638233964944,1
1.9199800504206785,5.107760532703598,4.439401731365798,1
1.926195515502259,5.081789352785992,4.414162985913875,1
1.932410980583839,5.055815861013102,4.388921997578168,1
1.938626445665419,5.029840058595796,4.363678766346699,1
1.944841910746999,5.00386194678915,4.338433292226932,1
1.951057375828579,4.97788152689026,4.31318557524383,1
1.9572728409101594,4.9518988002447255,4.287935615444849,1
1.9634883059917394,4.925913768244165,4.262683412897625,1
1.9697037710733194,4.8999264323280896,4.237428967689784,1
1.9759192361548994,4.873936793986092,4.212172279933207,1
1.9821347012364794,4.8479448547578805,4.186913349760737,1
1.9883501663180598,4.821950616236829,4.161652177329935,1
1.9945656313996398,4.795954080068363,4.136388762821404,1
2.00078109648122,4.7699552479546545,4.111123106441807,1
2.0069965615628,4.743954121653193,4.085855208422934,1
2.01321202664438,4.717950702981164,4.060585069022762,1
2.0194274917259603,4.691944993815191,4.035312688527898,1
2.0256429568075403,4.665936996093038,4.010038067252054,1
2.0318584218891202,4.639926711817221,3.984761205539018,1
2.0380738869707002,4.613914143053749,3.9594821037616117,1
2.0442893520522807,4.5878992919373465,3.9342007623251836,1
2.0505048171338607,4.561882160670923,3.9089171816659607,1
2.0567202822154407,4.535862751528291,3.883631362254104,1
2.0629357472970207,4.50984106685758,3.858343304594506,1
2.0691512123786007,4.483817109081202,3.8330530092267563,1
2.075366677460181,4.457790880698846,3.8077604767275086,1
2.081582142541761,4.431762384290822,3.782465707710693,1
2.087797607623341,4.4057316225195935,3.757168702830872,1
2.094013072704921,4.379698598131551,3.7318694627821927,1
2.100228537786501,4.353663313961469,3.706567988300793,1
2.1064440028680815,4.327625772932314,3.681264280166096,1
2.1126594679496615,4.301585978061832,3.6559583392038038,1
2.1188749330312415,4.275543932461833,3.630650166284562,1
2.1250903981128215,4.249499639342489,3.60533976232804,1
2.1313058631944015,4.223453102017119,3.580027128304592,1
2.137521328275982,4.197404323901809,3.554712265234232,1
2.143736793357562,4.17135330852177,3.5293951741925893,1
2.149952258439142,4.1453000595132234,3.5040758563104104,1
2.156167723520722,4.119244580627781,3.478754312775805,1
2.1623831886023024,4.093186875735402,3.4534305448365687,1
2.1685986536838824,4.067126948828826,3.4281045538027204,1
2.1748141187654624,4.041064804027765,3.4027763410493077,1
2.1810295838470424,4.015000445581401,3.377445908016674,1
2.1872450489286224,3.988933877875173,3.352113256216205,1
2.193460514010203,3.962865105433637,3.3267783872305308,1
2.199675979091783,3.936794132924827,3.301441302716842,1
2.205891444173363,3.9107209651665698,3.27610200441006,1
2.212106909254943,3.8846456071304147,3.250760494126503,1
2.218322374336523,3.8585680639480504,3.2254167737667707,1
2.2245378394181032,3.832488340913902,3.2000708453176903,1
2.2307533044996832,3.8064064434949363,3.1747227108577682,1
2.2369687695812632,3.7803223773331798,3.1493723725603426,1
2.2431842346628432,3.754236148254361,3.1240198326964053,1
2.2493996997444237,3.7281477622716372,3.0986650936400495,1
2.2556151648260037,3.7020572255955884,3.0733081578719377,1
2.2618306299075837,3.675964544638611,3.0479490279843624,1
2.2680460949891637,3.649869726022589,3.0225877066856173,1
2.2742615600707436,3.623772776588256,2.997224196804246,1
2.280477025152324,3.59767370340169,2.9718585012959453,1
2.286692490233904,3.571572513761807,2.9464906232473758,1
2.292907955315484,3.545469215211149,2.921120565882095,1
2.299123420397064,3.5193638155435853,2.8957483325686875,1
2.305338885478644,3.493256322813775,2.870373926823906,1
2.3115543505602245,3.467146745348204,2.844997352322155,1
2.3177698156418045,3.4410350917537755,2.8196186129013903,1
2.3239852807233845,3.4149213709298643,2.7942377125699367,1
2.3302007458049645,3.3888055920795823,2.7688546555160327,1
2.3364162108865445,3.3626877647214526,2.743469446114749,1
2.342631675968125,3.3365678987016283,2.7180820889384507,1
2.348847141049705,3.3104460042065127,2.692692588762847,1
2.355062606131285,3.2843220917779017,2.6673009505811964,1
2.361278071212865,3.258196172325864,2.641907179611646,1
2.3674935362944454,3.2320682571441592,2.6165112813084845,1
2.3737090013760254,3.2059383579264944,2.5911132613759404,1
2.3799244664576054,3.179806486781913,2.5657131257777657,1
2.3861399315391854,3.1536726562526916,2.540310880752119,1
2.3923553966207654,3.1275368793330167,2.514906532824968,1
2.398570861702346,3.1013991694878724,2.489500088825424,1
2.404786326783926,3.0752595406729224,2.4640915559003833,1
2.411001791865506,3.049118007354855,2.4386809415311315,1
2.417217256947086,3.022974584535644,2.413268253553293,1
2.4234327220286658,2.996829287774406,2.3878535001724654,1
2.429648187110246,2.9706821332119127,2.3624366899867852,1
2.435863652191826,2.9445331375976513,2.337017832007424,1
2.442079117273406,2.9183823183169344,2.311596935680891,1
2.448294582354986,2.892229693418568,2.286174010914288,1
2.454510047436566,2.8660752816474186,2.26074906810154,1
2.4607255125181466,2.8399191024741417,2.23532211814885,1
2.4669409775997266,2.8137611761315937,2.209893172508211,1
2.4731564426813066,2.7876015236485054,2.1844622432054392,1
2.4793719077628866,2.7614401668878603,2.1590293428765457,1
2.485587372844467,2.735277128589232,2.1335944848040325,1
2.491802837926047,2.7091124324076254,2.1081576829537614,1
2.498018303007627,2.682946102961333,2.082718952021291,1
2.504233768089207,2.6567781658768346,2.057278307471887,1
2.510449233170787,2.630608647842117,2.0318357655925694,1
2.5166646982523675,2.604437576658138,2.0063913435441254,1
2.5228801633339475,2.578264981295352,1.980945059414876,1
2.5290956284155275,2.5520908919564245,1.9554969322847342,1
2.5353110934971075,2.525915340135512,1.930046982287181,1
2.5415265585786875,2.4997383586918085,1.9045952306832525,1
2.547742023660268,2.473559981917697,1.8791416999358006,1
2.553957488741848,2.4473802456177207,1.853686413793647,1
2.560172953823428,2.4211991871888805,1.828229397379554,1
2.566388418905008,2.3950168457103644,1.8027706772899295,1
2.572603883986588,2.3688332620354315,1.77731028169967,1
2.5788193490681683,2.3426484788889104,1.7518482404753475,1
2.5850348141497483,2.3164625409771427,1.7263845853038264,1
2.5912502792313283,2.290275647767851,1.7009193498251258,1
2.5974657443129083,2.2640884833259833,1.6754525697842846,1
2.6036812093944888,2.2379003298108984,1.6499842831918539,1
2.6098966744760688,2.211711241726149,1.6245145305042517,1
2.6161121395576488,2.185521276236604,1.5990433548160243,1
2.6223276046392288,2.1593304933340134,1.5735708020761847,1
2.6285430697208088,2.1331389560095393,1.548096921323479,1
2.634758534802389,2.1069467304404017,1.522621764942523,1
2.640973999883969,2.0807538861903225,1.497145388952827,1
2.647189464965549,2.0545604964258795,1.471667853321181,1
2.653404930047129,2.028366638150356,1.446189222311147,1
2.659620395128709,2.0021723924533634,1.420709564867014,1
2.6658358602102896,1.9759778447827843,1.395228955045557,1
2.6720513252918696,1.9497830852381568,1.369747472488678,1
2.6782667903734496,1.9235882088857688,1.3442652029536273,1
2.6844822554550296,1.8973933161041712,1.3187822389063484,1
2.6906977205366096,1.8711985129531818,1.2932986801811157,1
2.69691318561819,1.8450039115808434,1.2678146347234704,1
2.70312865069977,1.8188096306575758,1.2423302194195778,1
2.70934411578135,1.7926157958563045,1.216845561036662,1
2.71555958086293,1.7664225403684124,1.1913607972775324,1
2.7217750459445105,1.740230005472036,1.1658760779764974,1
2.7279905110260905,1.714038341147365,1.1403915664568054,1
2.7342059761076705,1.6878477067519377,1.1149074410690172,1
2.7404214411892505,1.6616582717587705,1.0894238969513028,1
2.7466369062708305,1.635470216565044,1.0639411480365308,1
2.7528523713524105,1.60928373338076,1.038459429359942,1
2.759067836433991,1.5830990272012082,1.0129789997078245,1
2.765283301515571,1.5569163168836024,0.9875001446818531,1
2.771498766597151,1.5307358363276047,0.9620231802453006,1
2.777714231678731,1.5045578357808886,0.936548456845556,1
2.783929696760311,1.4783825832847073,0.9110763642292157,1
2.7901451618418913,1.4522103662706212,0.8856073370844572,1
2.7963606269234713,1.4260414933356638,0.8601418616790734,1
2.8025760920050513,1.3998762962132867,0.8346804837110846,1
2.8087915570866313,1.3737151319688785,0.8092238176350989,1
2.8150070221682113,1.3475583854490085,0.7837725577939698,1
2.8212224872497917,1.3214064720188672,0.7583274917823934,1
2.8274379523313717,1.295259840628555,0.7328895165756607,1
2.8336534174129517,1.2691189772571227,0.7074596581152298,1
2.8398688824945317,1.2429844087836306,0.6820390952433999,1
2.846084347576112,1.2168567073547882,0.656629189153699,1
2.852299812657692,1.1907364953219337,0.6312315198920004,1
2.858515277739272,1.1646244508330885,0.605847931949227,1
2.864730742820852,1.1385213141867638,0.5804805916895641,1
2.870946207902432,1.1124278950695339,0.5551320603427599,1
2.8771616729840126,1.0863450808234418,0.5298053876782229,1
2.8833771380655926,1.0602738459163048,0.5045042334943112,1
2.8895926031471726,1.034215262820721,0.4792330269783048,1
2.8958080682287526,1.0081705145609783,0.45399717835703346,1
2.9020235333103326,0.9821409092154747,0.4288033637959103,1
2.908238998391913,0.9561278967520679,0.4036599146141089,1
2.914454463473493,0.9301330886317896,0.37857735767598005,1
2.920669928555073,0.9041594144122452,0.35356917916549363,1
2.926885393636653,0.8782117011246249,0.32865292549162034,1
2.933100858718233,0.8522885382435917,0.30385182496532753,1
2.9393163237998134,0.826392483555712,0.279197234640937,1
2.9455317888813934,0.8005264233704653,0.2547324314177324,1
2.9517472539629734,0.7746936263632097,0.23051865955148337,1
2.9579627190445534,0.7488978082147657,0.20664508684932212,1
2.964178184126134,0.7231432096416859,0.18324574789048975,1
2.970393649207714,0.6974346910954576,0.16052932185531654,1
2.976609114289294,0.6717778483819707,0.1388327896283447,1
2.982824579370874,0.6461791546778128,0.1187182363115633,1
2.989040044452454,0.6330677566809898,0.10113588125513005,1
2.9952555095340343,0.6266242453751831,0.0876256758060752,1
3.0014709746156143,0.6211826787453696,0.08027311289951695,1
3.0076864396971943,0.6168063339029064,0.08077984124859668,1
3.0139019047787743,0.613483632473247,0.08901384761150136,1
3.0201173698603543,0.6112478064011766,0.10314259804857935,1
3.0263328349419347,0.6226194883185951,0.12112204714387627,1
3.0325483000235147,0.6475131657063327,0.14149312972561168,1
3.0387637651050947,0.6724092569681788,0.16336474067448,1
3.0449792301866747,0.6973077487860281,0.18620989590264175,1
3.0511946952682547,0.7222086297950476,0.20971157171197188,1
3.057410160349835,0.747111890258428,0.23367256940452602,1
3.063625625431415,0.7720175218051835,0.257965660433848,1
3.069841090512995,0.7969255172172981,0.28250585450536314,1
3.076056555594575,0.8218358702553952,0.3072345605905148,1
3.0822720206761556,0.846748575514533,0.3321102411680016,1
3.0884874857577356,0.87166362830594,0.3571027126839406,1
3.0947029508393156,0.8965810245576465,0.3821895592113006,1
3.1009184159208956,0.92150076073021,0.40735380985124303,1
3.1071338810024756,0.9464228337480168,0.43258239462302506,1
3.113349346084056,0.9713472409392435,0.45786509328482383,1
3.119564811165636,0.9962739799862999,0.483193804204924,1
3.125780276247216,1.0212030488809853,0.508562025881739,1
3.131995741328796,1.046134445889787,0.5339644827372979,1
3.138211206410376,1.0710681695205653,0.5593968506786708,1
3.1444266714919564,1.096004218496473,0.5848555528720395,1
3.1506421365735364,1.1209425917298417,0.6103376057224449,1
3.1568576016551164,1.145883288305263,0.6358405012908965,1
3.1630730667366964,1.1708263074573513,0.6613621165061863,1
3.1692885318182764,1.1957716485580716,0.6869006423355097,1
3.175503996899857,1.2207193111014962,0.7124545279946962,1
3.181719461981437,1.2456692946915444,0.7380224366076826,1
3.187934927063017,1.2706215990326635,0.7636032096734738,1
3.194150392144597,1.2955762239171529,0.789195838369054,1
3.2003658572261773,1.3205331692216917,0.8147994402112403,1
3.2065813223077573,1.3454924348942743,0.8404132399360756,1
3.2127967873893373,1.3704540209517717,0.8660365537479557,1
3.2190122524709173,1.3954179274721943,0.8916687762574828,1
3.2252277175524973,1.420384154588442,0.917309369590467,1
3.2314431826340777,1.4453527024860415,0.9429578542643531,1
3.2376586477156577,1.470323571396096,0.9686138014968896,1
3.2438741127972377,1.4952967615943085,0.994276826702757,1
3.2500895778788177,1.520272273394547,1.019946583959313,1
3.2563050429603977,1.5452501071472045,1.0456227612885858,1
3.262520508041978,1.5702302632368503,1.071305076606974,1
3.268735973123558,1.595212742078633,1.0969932742447226,1
3.274951438205138,1.6201975441163672,1.1226871219376047,1
3.281166903286718,1.6451846698194237,1.1483864082203117,1
3.287382368368298,1.670174119683266,1.174090940163036,1
3.2935978334498786,1.6951658942251304,1.1998005413921378,1
3.2998132985314585,1.7201599939832777,1.2255150503632446,1
3.3060287636130385,1.7451564195159963,1.2512343188442265,1
3.3122442286946185,1.7701551714001182,1.2769582105791217,1
3.318459693776199,1.7951562502277172,1.3026866001117852,1
3.324675158857779,1.8201596566099854,1.3284193717455905,1
3.330890623939359,1.8451653911699462,1.354156418618022,1
3.337106089020939,1.8701734545454478,1.3798976418811477,1
3.343321554102519,1.895183847388805,1.4056429499729357,1
3.3495370191840994,1.9201965703616986,1.4313922579611118,1
3.3557524842656794,1.9452116241400708,1.4571454869640268,1
3.3619679493472594,1.9702290094084867,1.4829025636228637,1
3.3681834144288394,1.9952487268630164,1.5086634196373687,1
3.3743988795104194,2.020270777208145,1.5344279913383607,1
3.380614344592,2.0452951611575982,1.5601962193090326,1
3.38682980967358,2.0703218794343363,1.5859680480429943,1
3.39304527475516,2.0953509327680693,1.6117434256287315,1
3.39926073983674,2.1203823218971847,1.637522303471034,1
3.40547620491832,2.145416047565152,1.6633046360333472,1
3.4116916699999003,2.170452110524996,1.6890903806078692,1
3.4179071350814803,2.19549051153344,1.7148794971000254,1
3.4241226001630602,2.220531251354845,1.7406719478398678,1
3.4303380652446402,2.245574330758679,1.766467697401813,1
3.4365535303262207,2.27061975051959,1.7922667124469143,1
3.4427689954078007,2.295667511417555,1.8180689615743961,1
3.4489844604893807,2.3207176142379398,1.8438744151865274,1
3.4551999255709607,2.345770059770025,1.8696830453648876,1
3.4614153906525407,2.3708248488080494,1.8954948257556097,1
3.467630855734121,2.395881982149895,1.9213097314674856,1
3.473846320815701,2.420941460597545,1.9471277389726138,1
3.480061785897281,2.446003284957497,1.9729488260183528,1
3.486277250978861,2.471067456039031,1.9987729715465572,1
3.492492716060441,2.496133974655183,2.0246001556161524,1
3.4987081811420215,2.521202841622955,2.050430359334692,1
3.5049236462236015,2.5462740577610643,2.076263564791347,1
3.5111391113051815,2.5713476238933715,2.1020997549997884,1
3.5173545763867615,2.596423540844717,2.12793891383923,1
3.5235700414683415,2.621501809443852,2.153781026005429,1
3.529785506549922,2.646582430521601,2.179626076959755,1
3.536000971631502,2.6716654049116233,2.2054740528879715,1
3.542216436713082,2.696750733450587,2.2313249406562323,1
3.548431901794662,2.7218384169765937,2.2571787277714,1
3.5546473668762424,2.746928456330817,2.2830354023482045,1
3.5608628319578224,2.772020852355894,2.3088949530721363,1
3.5670782970394024,2.7971156058977282,2.3347573691708012,1
3.5732937621209824,2.8222127178031235,2.360622640381846,1
3.5795092272025624,2.847312188921253,2.386490756927055,1
3.585724692284143,2.872414020103576,2.412361709486058,1
3.591940157365723,2.8975182122026646,2.4382354891713858,1
3.598155622447303,2.922624766073507,2.464112087509251,1
3.604371087528883,2.9477336825727085,2.489991496412904,1
3.610586552610463,2.9728449625583653,2.515873708167608,1
3.6168020176920432,2.9979586068900295,2.54175871540804,1
3.6230174827736232,3.023074616429533,2.5676465111041615,1
3.6292329478552032,3.0481929920395663,2.5935370885422704,1
3.6354484129367832,3.073313734583866,2.6194304413099294,1
3.6416638780183637,3.098436844929209,2.645326563282435,1
3.6478793430999437,3.1235623239421115,2.671225448607322,1
3.6540948081815237,3.1486901724909178,2.697127091692896,1
3.6603102732631037,3.1738203914460303,2.723031487194305,1
3.6665257383446836,3.198952981678451,2.7489386300041336,1
3.672741203426264,3.2240879440603574,2.7748485152388964,1
3.678956668507844,3.249225279464833,2.80076113823078,1
3.685172133589424,3.2743649887672306,2.8266764945168816,1
3.691387598671004,3.2995070728430043,2.852594579829573,1
3.697603063752584,3.3246515325698778,2.8785153900903326,1
3.7038185288341645,3.349798368824958,2.904438921396726,1
3.7100339939157445,3.3749475824883994,2.930365170019454,1
3.7162494589973245,3.4000991744390094,2.9562941323911556,1
3.7224649240789045,3.425253145559678,2.982225805102715,1
3.7286803891604845,3.450409496731439,3.0081601848934545,1
3.734895854242065,3.4755682288377976,3.0340972686463727,1
3.741111319323645,3.5007293427631416,3.0600370533823904,1
3.747326784405225,3.525892839391953,3.0859795362536038,1
3.753542249486805,3.551058719611058,3.111924714539229,1
3.7597577145683854,3.576226984306634,3.1378725856380134,1
3.7659731796499654,3.601397634367032,3.1638231470670806,1
3.7721886447315454,3.6265706706805263,3.1897763964530106,1
3.7784041098131254,3.6517460941365822,3.2157323315306776,1
3.7846195748947054,3.6769239056259995,3.2416909501369964,1
3.790835039976286,3.7021041060390614,3.2676522502085636,1
3.797050505057866,3.7272866962685764,3.293616229775737,1
3.803265970139446,3.7524716772069135,3.3195828869610136,1
3.809481435221026,3.777659049747602,3.3455522199744836,1
3.8156969003026058,3.802848814784985,3.3715242271098953,1
3.821912365384186,3.8280409732144673,3.3974989067437003,1
3.828127830465766,3.8532355259313875,3.4234762573292215,1
3.834343295547346,3.8784324738319045,3.4494562773950164,1
3.840558760628926,3.903631817813994,3.475438965542925,1
3.846774225710506,3.928833558775577,3.501424320444073,1
3.8529896907920866,3.954037697615152,3.527412340837513,1
3.8592051558736666,3.979244235231754,3.553403025525954,1
3.8654206209552466,4.0044531725257695,3.5793963733757255,1
3.8716360860368266,4.0296645103980495,3.6053923833131263,1
3.877851551118407,4.054878249750047,3.6313910543226644,1
3.884067016199987,4.08009439148328,3.657392385444432,1
